name,typ1,typ2,typ3,lon,lat
潮汕群记牛肉火锅(朝阳店),餐饮服务,中餐厅,火锅店,113.007966,28.189008
擂饭(五一广场店),餐饮服务,快餐厅,快餐厅,112.97352,28.195040000000002
里乐时光(明德店),餐饮服务,糕饼店,糕饼店,112.972017,28.119891
高原姑娘清真餐厅(五一路店),餐饮服务,中餐厅,清真菜馆,112.973072,28.195134999999997
食为上湘味餐厅(梅溪湖店),餐饮服务,中餐厅,湖南菜(湘菜),112.891727,28.191988000000002
意思意大利餐厅(世纪金源店),餐饮服务,外国餐厅,意式菜品餐厅,112.979573,28.250286
老陈头老北京涮羊肉(长沙一店),餐饮服务,中餐厅,火锅店,113.08519299999999,28.244137
蓝鲸自助烤肉海鲜火锅(泉塘店),餐饮服务,中餐厅,火锅店,113.11161200000001,28.218860999999997
东方红酒家(夏铎铺房管所东),餐饮服务,中餐厅,中餐厅,112.642808,28.229073
味上(格林店),餐饮服务,中餐厅,中餐厅,112.93233899999998,28.210833
玉楼东(红星店),餐饮服务,中餐厅,中餐厅,113.01021999999999,28.117453
Max,餐饮服务,冷饮店,冷饮店,112.97537700000001,28.209970000000002
鹅有味外卖,餐饮服务,餐饮相关场所,餐饮相关,112.984927,28.188577000000002
银宏酒家,餐饮服务,中餐厅,综合酒楼,112.98178899999999,28.193341999999998
橙子蛋糕(井湾子店),餐饮服务,糕饼店,糕饼店,113.02681000000001,28.122457
不夜天夜宵城(步步高广场店),餐饮服务,中餐厅,特色/地方风味餐厅,112.93249399999999,28.214457
罗莎蛋糕(王府井百货),餐饮服务,糕饼店,糕饼店,112.97536200000002,28.192976
兴旺酒家(一环北路),餐饮服务,中餐厅,中餐厅,112.548049,28.264612
捞缘火锅(火星店),餐饮服务,中餐厅,火锅店,113.020036,28.205253000000003
罗莎蛋糕(未来城店),餐饮服务,糕饼店,糕饼店,112.91157199999999,28.218902000000003
清春咖啡,餐饮服务,咖啡厅,咖啡厅,112.981323,28.193405
街坊隣舍,餐饮服务,中餐厅,中餐厅,113.00036399999999,28.183128000000004
红红湘菜馆,餐饮服务,中餐厅,湖南菜(湘菜),113.048602,28.203026
田野山庄,餐饮服务,中餐厅,中餐厅,112.52963700000001,28.247563
九子香辣蟹(五一村店),餐饮服务,中餐厅,海鲜酒楼,113.02318899999999,28.183757
钱粮湖土鸭馆(荷花路店),餐饮服务,中餐厅,中餐厅,113.04326499999999,28.191245000000002
金麦香蛋糕(红旗店),餐饮服务,糕饼店,糕饼店,113.07974899999999,28.183558
开胃王泡菜(长安郡店),餐饮服务,餐饮相关场所,餐饮相关,113.00147,28.103371000000003
西西酒家(韭菜园路店),餐饮服务,中餐厅,中餐厅,112.98876000000001,28.191079
安徽卤味(留芳岭巷),餐饮服务,餐饮相关场所,餐饮相关,112.983305,28.210134999999998
车塘河家庭厨房,餐饮服务,中餐厅,中餐厅,112.90241599999999,28.132988
家乡腊味馆,餐饮服务,中餐厅,中餐厅,112.980429,28.142222999999998
湘江大码头(渔人码头二店),餐饮服务,中餐厅,海鲜酒楼,112.964703,28.229777000000002
徐蝦客(长沙坡子街总店),餐饮服务,中餐厅,海鲜酒楼,112.97018600000001,28.191306
马里奥(火车站店),餐饮服务,糕饼店,糕饼店,113.01056200000001,28.192836
马里奥饼店(天虹店),餐饮服务,糕饼店,糕饼店,112.98613600000002,28.135571999999996
兴汉食府(蔡锷北路店),餐饮服务,中餐厅,中餐厅,112.98181799999999,28.208963
漱石居酒屋,餐饮服务,外国餐厅,日本料理,112.972373,28.188114000000002
外婆家(长沙店),餐饮服务,中餐厅,浙江菜,113.031577,28.190535999999998
欧麦维依烘焙坊(同超商贸美食店),餐饮服务,糕饼店,糕饼店,113.04010600000001,28.072654999999997
湘鄂情(雨花店),餐饮服务,中餐厅,湖南菜(湘菜),113.035379,28.158153999999996
来吃吧美式餐吧(浏阳河店),餐饮服务,外国餐厅,西餐厅(综合风味),113.04638100000001,28.190792
友缘酒家(居陵路),餐饮服务,中餐厅,中餐厅,113.882869,28.3481
肯德基(麓南店),餐饮服务,快餐厅,肯德基,112.932667,28.163147
罗莎蛋糕(沙湾店),餐饮服务,糕饼店,糕饼店,113.04429099999999,28.171034999999996
火宫殿(东塘分店),餐饮服务,中餐厅,中餐厅,112.995341,28.16982
时间仓(浏阳河畔店),餐饮服务,中餐厅,中餐厅,113.045349,28.191103000000002
普罗旺斯咖啡(梓园路),餐饮服务,咖啡厅,咖啡厅,112.99293999999999,28.180923999999997
星巴克咖啡(长沙西子花苑店),餐饮服务,咖啡厅,星巴克咖啡,113.029532,28.180318
迎新酒楼,餐饮服务,中餐厅,中餐厅,113.024606,28.4003
茶可咖饮(汇金国际店),餐饮服务,休闲餐饮场所,休闲餐饮场所,112.985304,28.162221000000002
仟吉烘焙馆(德思勤店),餐饮服务,糕饼店,糕饼店,113.01347700000001,28.111161
七号菜馆(芙蓉南路店),餐饮服务,中餐厅,中餐厅,112.990619,28.124339000000003
57度湘(芙蓉店),餐饮服务,中餐厅,湖南菜(湘菜),112.98689099999999,28.181759000000003
鲜目录外带寿司(麓山店),餐饮服务,餐饮相关场所,餐饮相关,112.955161,28.191587
小家庭(五一东村店),餐饮服务,中餐厅,中餐厅,113.00733000000001,28.191303
青山酒家(劳动西路),餐饮服务,中餐厅,中餐厅,112.974425,28.178624
蓝茜茶吧(桂花园店),餐饮服务,茶艺馆,茶艺馆,112.97961299999999,28.105639
羊小二北京涮羊肉(白沙路店),餐饮服务,中餐厅,火锅店,112.97698799999999,28.177178
江西会馆,餐饮服务,茶艺馆,茶艺馆,112.971639,28.192606
纸上馋韩式自助烤肉(长沙市传媒店),餐饮服务,外国餐厅,韩国料理,113.078484,28.260178000000003
星巴克咖啡(麓南广场店),餐饮服务,咖啡厅,星巴克咖啡,112.93267900000001,28.16307
香港阿杜打边炉(曙光路总店),餐饮服务,中餐厅,火锅店,113.001796,28.187978
hawa西餐吧(侯家塘店),餐饮服务,外国餐厅,西餐厅(综合风味),112.984656,28.169134000000003
冬瓜甜品(东瓜山店),餐饮服务,甜品店,甜品店,112.97303000000001,28.172985999999998
博禧轩,餐饮服务,中餐厅,湖南菜(湘菜)|餐饮服务,113.029614,28.235144000000002
美丽人生漫生活餐厅(人民路店),餐饮服务,外国餐厅,西餐厅(综合风味),112.55811399999999,28.251613
松临铁板烧(广电店),餐饮服务,外国餐厅,外国餐厅,113.05019399999999,28.236317
时光之尘(麓山南路店),餐饮服务,咖啡厅,咖啡厅,112.944422,28.171681
枫林红了酒楼(林科大店),餐饮服务,中餐厅,综合酒楼,113.001804,28.132493
鹅庄私房菜,餐饮服务,中餐厅,中餐厅,113.042726,28.101783
罗莎蛋糕(枫林店),餐饮服务,糕饼店,糕饼店,112.951536,28.195293
逸兴楼,餐饮服务,中餐厅,湖南菜(湘菜),112.95626899999999,28.213390000000004
清湘道食府,餐饮服务,中餐厅,湖南菜(湘菜),112.927466,28.206331
红馆汇港式茶餐厅(梦泽园店),餐饮服务,快餐厅,茶餐厅,113.00856200000001,28.207419
肯德基(解放西路店),餐饮服务,快餐厅,肯德基,112.974574,28.191389
纸上馋韩式自助烤肉(中南工大店),餐饮服务,外国餐厅,韩国料理,112.93728300000001,28.165491999999997
兰州拉面(桂花路),餐饮服务,中餐厅,清真菜馆,113.007595,28.170415000000002
茶颜悦色(万象汇一店),餐饮服务,冷饮店,冷饮店,113.08745,28.248378000000002
CoCo都可茶饮(火车站店),餐饮服务,冷饮店,冷饮店,113.010337,28.192334000000002
咖啡匠(天虹店),餐饮服务,咖啡厅,咖啡厅,112.986147,28.135544
仟吉(新开铺店),餐饮服务,糕饼店,糕饼店,112.972749,28.141605
一人の回转寿司(7mall店),餐饮服务,外国餐厅,日本料理,112.975523,28.194806
SPK思必客麻辣香锅(步行街店),餐饮服务,中餐厅,特色/地方风味餐厅,112.97663700000001,28.187931
食膳田园时尚餐厅,餐饮服务,中餐厅,中餐厅,112.87111999999999,28.206004999999998
瑞湘园蛋糕(天虹店),餐饮服务,糕饼店,糕饼店,112.993499,28.133286
湘回家吃饭(晚报店),餐饮服务,中餐厅,湖南菜(湘菜),113.020225,28.213101
西子茶园,餐饮服务,茶艺馆,茶艺馆,112.996494,28.177922
马里奥(黄兴中路店),餐饮服务,糕饼店,糕饼店,112.97603400000001,28.198245
阿妈妮(四季美景店),餐饮服务,中餐厅,综合酒楼,113.01069,28.236696000000002
川江巴食,餐饮服务,中餐厅,四川菜(川菜),112.980589,28.186360999999998
仟吉(星沙万象汇店),餐饮服务,糕饼店,糕饼店,113.087051,28.247981
川锅壹号(定王台店),餐饮服务,中餐厅,火锅店,112.986727,28.189690000000002
丹桂轩茶馆,餐饮服务,茶艺馆,茶艺馆,112.98880700000001,28.204296999999997
饭怕鱼(阳光100店),餐饮服务,中餐厅,海鲜酒楼,112.94063500000001,28.139991
大碗厨(星沙店),餐饮服务,中餐厅,中餐厅,113.076224,28.234396999999998
金麦香糕点(星沙大道),餐饮服务,糕饼店,糕饼店,113.083906,28.210022
T-one Beer House台湾客栈,餐饮服务,中餐厅,台湾菜,112.9645,28.230929999999997
龚得包(紫薇路店),餐饮服务,中餐厅,中餐厅,113.02297800000001,28.200241
盱眙龙虾(德雅路),餐饮服务,中餐厅,海鲜酒楼,112.99506699999999,28.21303
肯德基(书院南路店),餐饮服务,快餐厅,肯德基,112.972958,28.141676
京都高级料理(旗舰店),餐饮服务,外国餐厅,日本料理,112.979005,28.23573
中心酒楼(正东街),餐饮服务,中餐厅,综合酒楼,113.887185,28.347628999999998
海食上(摩天轮店),餐饮服务,中餐厅,综合酒楼,112.985972,28.178791999999998
铁胖子时尚味道餐厅,餐饮服务,中餐厅,中餐厅,113.006304,28.172307
蜜兔甜品屋,餐饮服务,甜品店,甜品店,112.973169,28.172978999999998
你来我往(东站店),餐饮服务,中餐厅,中餐厅,113.056229,28.199251
红馆汇港式茶餐厅(浏阳河店),餐饮服务,快餐厅,茶餐厅,113.04655600000001,28.192027000000003
九五火锅(长沙旗舰店),餐饮服务,中餐厅,火锅店,112.994557,28.109753
呷哺呷哺(保利Mall),餐饮服务,快餐厅,呷哺呷哺,113.046568,28.156489
汉糖港记精致餐厅(曙光店),餐饮服务,中餐厅,广东菜(粤菜),113.001865,28.189952
侯家堂麦当劳(新一佳店)(装修中),餐饮服务,快餐厅,麦当劳,112.98586100000001,28.171758
泰熙家(平和堂店),餐饮服务,外国餐厅,韩国料理,112.976872,28.194540999999997
大碗厨(刘家冲店),餐饮服务,中餐厅,中餐厅,112.99309199999999,28.114795
老湘食(晚报大厦店),餐饮服务,中餐厅,湖南菜(湘菜)|餐饮服务,113.020199,28.209438000000002
小铜人火锅(悦方店),餐饮服务,中餐厅,火锅店,112.975421,28.189815000000003
THE BISTRO WANG,餐饮服务,外国餐厅,西餐厅(综合风味),112.985598,28.185086
云水肴(CFC富兴时代),餐饮服务,中餐厅,云贵菜,112.987905,28.214463000000002
麻辣無情重庆老火锅九宫格,餐饮服务,餐饮相关场所,餐饮相关,113.03790500000001,28.198434000000002
莫负华年,餐饮服务,中餐厅,中餐厅,113.6282,28.158962
金牛角王中西餐厅(郡原广场店),餐饮服务,外国餐厅,西餐厅(综合风味),112.93517,28.221228999999997
金龙酒家(枨冲镇卫生院东),餐饮服务,中餐厅,中餐厅,113.50795500000001,28.039824
米雪儿饼屋(远大路店),餐饮服务,糕饼店,糕饼店,113.036973,28.197722
特鲜蛋糕坊,餐饮服务,糕饼店,糕饼店,113.110506,28.214147999999998
麦当劳(长沙玉兰路店),餐饮服务,快餐厅,麦当劳,112.913452,28.20307
蒸湘味(金科店),餐饮服务,中餐厅,湖南菜(湘菜),113.03954399999999,28.195976
92餐厅(高云店),餐饮服务,中餐厅,中餐厅,113.010806,28.060278000000004
阿甘茶馆,餐饮服务,茶艺馆,茶艺馆,112.97193999999999,28.194353000000003
金汇酒楼(芙蓉中路),餐饮服务,中餐厅,综合酒楼,112.986603,28.205274
醉东北(谷丰南路),餐饮服务,中餐厅,东北菜,112.92714099999999,28.213858000000002
仟吉(岁宝店),餐饮服务,糕饼店,糕饼店,112.987118,28.223715999999996
留效烤肉(山水湾店),餐饮服务,中餐厅,特色/地方风味餐厅,113.052952,28.265888
知味居火锅(书院路店),餐饮服务,中餐厅,中餐厅,112.971455,28.178625
川西红(科大佳园店),餐饮服务,中餐厅,中餐厅,113.003767,28.233176
芭菲西点(世嘉国际华城店),餐饮服务,糕饼店,糕饼店,113.03700800000001,28.185999
华南小吃(蔡锷北路店),餐饮服务,中餐厅,中餐厅,112.98113500000001,28.200355
湘潭九龙鱼头店(城南西路店),餐饮服务,中餐厅,海鲜酒楼,112.981209,28.183051000000003
昱龙大盆牛蛙馆(三兴街总店),餐饮服务,中餐厅,中餐厅,112.97370500000001,28.192864
鱼柴味鲜(东风路店),餐饮服务,中餐厅,湖南菜(湘菜),112.989778,28.212967
台湾苏氏牛排(中南汽车世界店),餐饮服务,外国餐厅,西餐厅(综合风味),113.061474,28.2344
lacafe,餐饮服务,咖啡厅,咖啡厅,112.97849599999999,28.196328
云起江南,餐饮服务,中餐厅,中餐厅,113.03106000000001,28.188238000000002
馋嘴猫湘菜食府,餐饮服务,中餐厅,湖南菜(湘菜)|餐饮服务,113.06013700000001,28.228378999999997
鲲鹏兄弟正宗长沙口味虾老店(新合小区店),餐饮服务,中餐厅,中餐厅,113.036231,28.201834
丽景食府(车站南路),餐饮服务,中餐厅,综合酒楼,113.010046,28.170679999999997
盛世芙蓉(天心阁店),餐饮服务,中餐厅,综合酒楼,112.983399,28.186413
麦当劳(红星店),餐饮服务,快餐厅,麦当劳,113.01428500000002,28.109531
八佰里潮汕牛肉火锅,餐饮服务,中餐厅,火锅店,112.98365700000001,28.197834000000004
蒂歌斯TGS(德思勤店),餐饮服务,外国餐厅,西餐厅(综合风味),113.012253,28.112171000000004
on the road咖啡馆(摩天轮店),餐饮服务,咖啡厅,咖啡厅,112.985348,28.179002
品味潇湘(车站南路),餐饮服务,中餐厅,湖南菜(湘菜),113.01173100000001,28.157117
友缘餐厅,餐饮服务,中餐厅,中餐厅,113.108875,28.473187
米雪儿饼屋(远大路店),餐饮服务,糕饼店,糕饼店,113.02345700000001,28.197522999999997
金辉阁,餐饮服务,中餐厅,中餐厅|餐饮服务,112.988069,28.160466999999997
七号菜馆第五站(商学院店),餐饮服务,中餐厅,湖南菜(湘菜),112.91651399999999,28.21358
仟吉(西子花苑店),餐饮服务,糕饼店,糕饼店,113.02901000000001,28.180324
1點點,餐饮服务,餐饮相关场所,餐饮相关,112.9357,28.219115000000002
罗莎蛋糕(民政店),餐饮服务,糕饼店,糕饼店,113.011979,28.136896000000004
老妈家庭厨房(望城店),餐饮服务,中餐厅,湖南菜(湘菜),112.822542,28.358615000000004
罗莎蛋糕(梦泽园店),餐饮服务,糕饼店,糕饼店,113.008548,28.207587
星巴克咖啡(长沙黄兴路步行街店),餐饮服务,咖啡厅,星巴克咖啡,112.97678,28.188173
罗莎蛋糕(德政园店),餐饮服务,糕饼店,糕饼店,113.02099199999999,28.185848999999997
西西里亚中西餐厅,餐饮服务,外国餐厅,西餐厅(综合风味),113.020843,28.123264000000002
秦皇食府(劳动西路店),餐饮服务,中餐厅,综合酒楼,112.980921,28.173878000000002
肯德基(花明路店),餐饮服务,快餐厅,肯德基,112.554401,28.259168
梅花酒家,餐饮服务,中餐厅,中餐厅,112.919397,28.492043
嗨啤西餐吧,餐饮服务,外国餐厅,西餐厅(综合风味),113.00663300000001,28.122040999999996
三湘盖码,餐饮服务,中餐厅,中餐厅,112.99029099999998,28.188476
湘滋园包点,餐饮服务,中餐厅,中餐厅,112.97943400000001,28.215120000000002
原味盖码饭(左家塘店),餐饮服务,中餐厅,中餐厅,113.00468400000001,28.176276
美好时光,餐饮服务,餐饮相关场所,餐饮相关,112.98782800000001,28.187873
宴佰家,餐饮服务,中餐厅,中餐厅,112.98383799999999,28.173536
陡岭夜宵城,餐饮服务,中餐厅,中餐厅,112.99511899999999,28.229792
小蓉和(湖南省人民医院店),餐饮服务,中餐厅,中餐厅,112.983874,28.189713
燕子餐馆(书院路老店),餐饮服务,中餐厅,中餐厅,112.972719,28.182848999999997
小蓬莱酒家(桐梓坡路店),餐饮服务,中餐厅,中餐厅,112.91762299999999,28.219293
食在不一样(华厦店),餐饮服务,中餐厅,中餐厅,112.98253000000001,28.224738000000002
中海环宇城寻蟹记,餐饮服务,中餐厅,海鲜酒楼,112.988082,28.068344
大锅灶(万家丽北路),餐饮服务,中餐厅,海鲜酒楼,113.04089099999999,28.243396
Fitgreen适绿轻食(解放路店),餐饮服务,快餐厅,快餐厅,112.980158,28.190964
橙品咖啡,餐饮服务,咖啡厅,咖啡厅,113.022506,28.208425
一顿嗨鲜(东郡路),餐饮服务,中餐厅,海鲜酒楼,113.022351,28.187946000000004
WE COFFEE,餐饮服务,咖啡厅,咖啡厅,112.98973000000001,28.191779999999998
乐之书店,餐饮服务,休闲餐饮场所,休闲餐饮场所,112.979032,28.240643
一页甜品店,餐饮服务,甜品店,甜品店,112.97561100000001,28.183339
一番回转寿司(泊富店),餐饮服务,外国餐厅,外国餐厅,112.98589399999999,28.208908
金水河茶餐厅(农大店),餐饮服务,中餐厅,中餐厅,113.078966,28.183411
悠品净甜(7mall购物美学中心),餐饮服务,甜品店,甜品店,112.97568000000001,28.194785999999997
小川贵酱板鱼(玉潭中路店),餐饮服务,中餐厅,中餐厅,112.55753,28.255875
中天咖啡厅,餐饮服务,咖啡厅,咖啡厅,112.991651,28.198431
湘春酒家,餐饮服务,中餐厅,中餐厅,112.979197,28.209719
美丸美料(步步高生活广场),餐饮服务,餐饮相关场所,餐饮相关,112.925839,28.160631
